 1.18560000e-04  9.00026935e-01  1.18560000e-04  8.50273954e-01  1.18560000e-04  8.90012260e-01  1.18560000e-04  9.38101503e-01 
 1.20560000e-04  9.00027397e-01  1.20560000e-04  8.50278588e-01  1.20560000e-04  8.90012424e-01  1.20560000e-04  9.38101489e-01 
 1.22560000e-04  9.00027860e-01  1.22560000e-04  8.50283222e-01  1.22560000e-04  8.90012591e-01  1.22560000e-04  9.38101474e-01 
 1.24560000e-04  9.00028323e-01  1.24560000e-04  8.50287855e-01  1.24560000e-04  8.90012761e-01  1.24560000e-04  9.38101457e-01 
 1.26560000e-04  9.00028786e-01  1.26560000e-04  8.50292488e-01  1.26560000e-04  8.90012934e-01  1.26560000e-04  9.38101440e-01 
 1.28560000e-04  9.00029248e-01  1.28560000e-04  8.50297119e-01  1.28560000e-04  8.90013110e-01  1.28560000e-04  9.38101422e-01 
 1.30560000e-04  9.00029711e-01  1.30560000e-04  8.50301750e-01  1.30560000e-04  8.90013290e-01  1.30560000e-04  9.38101403e-01 
 1.32560000e-04  9.00030173e-01  1.32560000e-04  8.50306380e-01  1.32560000e-04  8.90013472e-01  1.32560000e-04  9.38101384e-01 
 1.34560000e-04  9.00030636e-01  1.34560000e-04  8.50311009e-01  1.34560000e-04  8.90013658e-01  1.34560000e-04  9.38101363e-01 
 1.36560000e-04  9.00031098e-01  1.36560000e-04  8.50315638e-01  1.36560000e-04  8.90013847e-01  1.36560000e-04  9.38101341e-01 
 1.38560000e-04  9.00031560e-01  1.38560000e-04  8.50320266e-01  1.38560000e-04  8.90014039e-01  1.38560000e-04  9.38101318e-01 
 1.40560000e-04  9.00032022e-01  1.40560000e-04  8.50324892e-01  1.40560000e-04  8.90014234e-01  1.40560000e-04  9.38101293e-01 
 1.42560000e-04  9.00032484e-01  1.42560000e-04  8.50329518e-01  1.42560000e-04  8.90014432e-01  1.42560000e-04  9.38101268e-01 
 1.44560000e-04  9.00032946e-01  1.44560000e-04  8.50334143e-01  1.44560000e-04  8.90014633e-01  1.44560000e-04  9.38101242e-01 
 1.46560000e-04  9.00033407e-01  1.46560000e-04  8.50338767e-01  1.46560000e-04  8.90014838e-01  1.46560000e-04  9.38101214e-01 
 1.48560000e-04  9.00033869e-01  1.48560000e-04  8.50343390e-01  1.48560000e-04  8.90015045e-01  1.48560000e-04  9.38101185e-01 
 1.50560000e-04  9.00034330e-01  1.50560000e-04  8.50348012e-01  1.50560000e-04  8.90015256e-01  1.50560000e-04  9.38101155e-01 
 1.52560000e-04  9.00034792e-01  1.52560000e-04  8.50352633e-01  1.52560000e-04  8.90015469e-01  1.52560000e-04  9.38101123e-01 
 1.54560000e-04  9.00035253e-01  1.54560000e-04  8.50357254e-01  1.54560000e-04  8.90015686e-01  1.54560000e-04  9.38101090e-01 
 1.56560000e-04  9.00035714e-01  1.56560000e-04  8.50361873e-01  1.56560000e-04  8.90015906e-01  1.56560000e-04  9.38101056e-01 
 1.58560000e-04  9.00036175e-01  1.58560000e-04  8.50366491e-01  1.58560000e-04  8.90016129e-01  1.58560000e-04  9.38101020e-01 
 1.60560000e-04  9.00036636e-01  1.60560000e-04  8.50371108e-01  1.60560000e-04  8.90016355e-01  1.60560000e-04  9.38100983e-01 
 1.62560000e-04  9.00037097e-01  1.62560000e-04  8.50375725e-01  1.62560000e-04  8.90016584e-01  1.62560000e-04  9.38100944e-01 
 1.64560000e-04  9.00037558e-01  1.64560000e-04  8.50380340e-01  1.64560000e-04  8.90016817e-01  1.64560000e-04  9.38100904e-01 
 1.66560000e-04  9.00038019e-01  1.66560000e-04  8.50384954e-01  1.66560000e-04  8.90017052e-01  1.66560000e-04  9.38100862e-01 
 1.68560000e-04  9.00038479e-01  1.68560000e-04  8.50389567e-01  1.68560000e-04  8.90017291e-01  1.68560000e-04  9.38100819e-01 
 1.70560000e-04  9.00038939e-01  1.70560000e-04  8.50394179e-01  1.70560000e-04  8.90017532e-01  1.70560000e-04  9.38100773e-01 
